,Calories,Density,Frequency,Driving_afterwards,Happiness_score,Belgian,Special,Pct_alcohol,Pct_protein,Pct_yeast,pct_hop,Score_others,Sugar,Water_quality,Acid,Score
766,113.0,0.9937,Regular,0,3.8,no,Y,6.5,10.2,0.8,5.8,3.5,7.0,0.38,0.26,02.Good
767,36.0,0.9956,Regular,0,4.9,yes,N,7.2,10.3,1.62,11.4,5.1,2.3,0.6,0.05,02.Good
768,122.0,0.9984,Regular,0,0.7,no,N,9.0,9.4,1.68,9.6,4.7,2.8,0.62,0.32,01.Bad
769,49.0,0.9962,Sometimes,0,2.5,no,N,8.0,9.9,1.56,7.6,5.0,1.8,0.52,0.06,02.Good
770,105.0,0.9939,Regular,0,5.1,no,Y,6.4,9.6,1.94,4.2,2.7,5.1,0.46,0.21,01.Bad
771,153.0,0.9951,Very Often,0,3.1,yes,Y,6.0,10.6,0.86,3.2,7.1,6.7,0.46,0.3,01.Bad
772,84.0,0.991,Very Often,0,0.5,yes,Y,6.6,12.7,0.7,8.0,6.7,1.7,0.48,0.32,03.Excellent
773,95.0,0.9968,Very Often,0,6.6,yes,Y,6.7,9.8,1.06,2.2,3.7,14.8,0.35,0.26,02.Good
774,132.0,0.9918,Very Often,0,0.5,no,Y,6.6,11.4,0.56,4.8,4.8,1.8,0.46,0.28,01.Bad
775,85.0,0.9962,Often,0,8.6,no,N,7.0,11.4,1.94,7.6,5.2,2.5,0.77,0.49,02.Good
776,108.0,0.9928,Sometimes,0,3.7,yes,Y,8.2,11.5,1.14,4.0,3.6,3.5,0.35,0.49,02.Good
777,30.0,0.9984,Sometimes,0,6.5,no,N,9.8,10.5,1.62,10.2,4.0,3.2,0.58,0.19,02.Good
778,55.0,0.9927,Sometimes,0,4.4,no,Y,6.0,9.8,3.04,3.8,3.1,1.5,0.46,0.71,02.Good
779,124.0,0.9919,Regular,0,0.8,yes,Y,7.7,11.0,0.74,6.0,1.6,1.6,0.33,0.32,02.Good
780,101.0,0.9901,Regular,0,4.0,no,Y,6.9,11.4,0.76,5.0,2.4,1.3,0.39,0.4,02.Good
781,132.0,0.996,Regular,0,8.5,no,Y,8.9,12.1,0.7,4.8,2.2,15.75,0.37,0.33,02.Good
782,135.0,0.9939,Very Often,0,8.3,no,Y,7.2,10.2,0.92,3.8,4.8,1.4,0.57,0.31,03.Excellent
783,182.0,0.9990000000000001,Very Often,0,9.4,yes,Y,6.5,8.8,0.96,4.4,2.3,16.4,0.49,0.5,02.Good
784,152.0,0.9961,Very Often,0,9.4,no,Y,5.8,9.4,0.88,5.2,4.6,9.2,0.38,0.24,01.Bad
785,38.0,0.9963,Sometimes,0,4.4,no,N,8.5,9.4,7.38,8.8,2.2,1.9,1.1,0.5,01.Bad
786,188.0,0.9958,Very Often,0,0.3,yes,Y,6.5,9.1,0.96,5.0,3.7,7.8,0.53,0.45,01.Bad
787,142.0,0.9972,Often,0,8.0,no,Y,6.8,8.9,1.24,12.8,5.0,9.7,0.46,0.08,01.Bad
788,190.0,0.995,Often,0,1.2,yes,Y,8.2,10.9,1.04,3.0,6.0,2.7,0.45,0.48,03.Excellent
789,29.0,0.9959,Sometimes,0,8.6,no,N,7.9,9.9,1.68,20.8,3.9,2.2,0.55,0.05,02.Good
790,85.0,0.9911,Regular,0,6.3,yes,Y,7.0,11.8,0.7,2.8,3.6,1.7,0.42,0.4,02.Good
791,136.0,0.9956,Very Often,0,2.2,yes,Y,6.8,10.7,0.96,4.0,3.6,12.6,0.37,0.28,02.Good
792,92.0,0.9989,Often,0,4.6,no,N,7.5,9.2,1.96,15.4,3.7,8.1,0.58,0.2,01.Bad
793,72.0,0.9944,Sometimes,0,0.7,yes,Y,8.3,10.3,0.96,5.4,2.8,1.3,0.61,0.45,01.Bad
794,120.0,0.9928,Very Often,0,0.1,yes,Y,8.0,10.6,0.7,2.8,4.2,1.5,0.4,0.49,03.Excellent
795,12.0,0.996,Almost_never,0,1.1,yes,N,7.5,11.4,2.12,7.6,5.0,2.3,0.55,0.57,02.Good
796,29.0,0.9986,Sometimes,0,5.0,yes,N,7.1,9.6,1.66,12.6,7.4,2.0,0.73,0.06,01.Bad
797,124.0,0.9918,Very Often,0,2.0,yes,Y,6.7,10.7,0.56,2.8,1.5,4.3,0.54,0.51,03.Excellent
798,135.0,0.9938,Very Often,0,5.0,no,Y,6.6,10.5,0.62,4.8,3.6,7.7,0.37,0.35,01.Bad
799,52.0,0.997,Often,0,4.0,yes,N,9.6,11.4,1.62,10.8,3.7,2.4,0.71,0.42,02.Good
800,108.0,0.9934,Regular,0,7.0,no,Y,6.2,9.2,1.2,7.0,4.2,1.2,0.54,0.04,01.Bad
801,150.0,0.9936,Very Often,0,0.2,no,Y,8.6,10.8,0.94,3.4,2.9,2.7,0.56,0.28,02.Good
802,136.0,0.9932,Often,0,2.1,yes,Y,7.0,10.2,0.6,4.0,4.3,2.0,0.61,0.37,02.Good
803,105.0,0.9962,Regular,0,9.4,no,Y,7.4,9.5,1.0,4.8,3.2,10.1,0.35,0.29,01.Bad
804,105.0,0.993,Often,0,3.2,yes,Y,7.9,10.5,0.84,4.4,2.9,3.8,0.39,0.49,01.Bad
805,31.0,0.9969,Sometimes,0,7.7,no,N,6.4,9.8,1.62,12.8,6.7,1.8,0.66,0.21,01.Bad
806,31.0,0.9966,Sometimes,0,8.5,yes,N,10.0,11.0,1.18,14.6,3.3,2.3,0.57,0.43,01.Bad
807,49.0,0.9972,Regular,0,7.1,no,N,10.8,9.6,1.2,5.2,3.2,3.3,0.54,0.45,01.Bad
808,110.0,0.9986,Very Often,0,7.2,no,Y,5.7,9.0,0.88,4.4,4.0,16.65,0.48,0.22,02.Good
809,6.0,0.9951,Almost_never,0,0.6,yes,N,8.6,11.9,1.58,6.3,4.3,2.2,0.67,0.4,02.Good
810,139.0,0.9945,Sometimes,0,5.8,yes,Y,5.9,10.4,0.94,5.2,5.7,1.3,0.53,0.4,01.Bad
811,98.0,0.9898,Often,0,9.5,no,Y,6.9,12.3,0.78,3.8,2.9,1.6,0.46,0.33,03.Excellent
812,16.0,0.9965,Sometimes,0,2.9,no,N,8.3,11.5,1.5,15.2,5.7,4.2,0.68,0.29,02.Good
813,14.0,0.997,Almost_never,0,6.0,no,N,10.0,11.8,1.42,8.2,3.8,6.2,0.49,0.45,03.Excellent
814,21.0,0.9969,Sometimes,0,2.7,no,N,9.0,10.0,1.56,15.7,4.4,1.7,0.67,0.24,01.Bad
815,89.0,0.9968,Often,0,9.9,yes,N,8.1,9.6,1.56,10.6,4.2,2.2,0.46,0.22,02.Good
816,174.0,0.992,Very Often,0,0.2,yes,Y,6.7,9.8,0.82,5.0,3.3,1.2,0.42,0.13,01.Bad
817,129.0,0.991,Very Often,0,7.1,no,Y,6.1,11.4,0.96,4.0,4.5,1.6,0.43,0.17,02.Good
818,144.0,0.9944,Often,0,3.6,yes,Y,6.4,10.0,0.92,9.2,2.9,4.9,0.56,0.08,01.Bad
819,11.0,0.9962,Almost_never,0,4.5,yes,N,6.8,9.5,1.0,13.4,5.9,1.8,0.52,0.02,01.Bad
820,91.0,0.9918,Often,0,9.6,yes,Y,6.5,12.0,0.88,6.4,4.3,5.7,0.6,0.34,03.Excellent
821,60.0,0.9971,Often,0,1.1,no,N,7.6,10.1,1.84,5.8,4.6,2.7,0.61,0.49,02.Good
822,151.0,0.99,Very Often,0,4.6,no,Y,7.2,12.7,0.64,4.0,3.4,2.7,0.39,0.34,03.Excellent
823,93.0,0.9916,Often,0,5.8,yes,Y,9.2,11.3,0.52,5.0,1.6,1.2,0.37,0.34,03.Excellent
824,143.0,0.9914,Often,0,4.1,no,Y,4.9,10.1,1.36,6.9,4.0,1.0,0.4,0.34,01.Bad
825,94.0,0.9896,Often,0,6.5,no,Y,5.9,13.1,0.78,6.4,3.9,4.7,0.57,0.28,03.Excellent
826,122.0,0.9916,Regular,0,3.3,yes,Y,6.4,12.5,0.68,6.4,5.0,4.9,0.71,0.27,02.Good
827,165.0,0.9982,Very Often,0,7.8,yes,Y,7.3,8.7,0.78,6.0,2.3,13.5,0.4,0.74,01.Bad
828,157.0,0.9945,Often,0,4.2,yes,Y,6.7,9.9,0.76,6.0,3.8,5.0,0.46,0.74,01.Bad
829,84.0,0.9944,Sometimes,0,7.1,no,Y,7.1,10.4,0.68,6.4,5.4,1.5,0.6,0.4,01.Bad
830,128.0,0.9940000000000001,Very Often,0,2.0,no,Y,7.1,10.7,0.72,5.8,3.8,7.8,0.4,0.34,02.Good
831,132.0,0.9940000000000001,Sometimes,0,4.6,no,Y,6.3,9.5,0.98,6.0,4.5,1.6,0.49,0.34,02.Good
832,130.0,0.9918,Often,0,7.1,yes,Y,6.3,11.5,0.76,4.4,4.9,4.55,0.33,0.43,03.Excellent
833,152.0,0.9940000000000001,Very Often,0,0.9,yes,Y,6.0,10.5,1.04,5.0,3.4,5.7,0.88,0.4,02.Good
834,35.0,0.9961,Almost_never,0,6.5,no,N,7.3,9.5,1.6,7.6,4.7,2.0,0.47,0.21,01.Bad
835,160.0,0.9944,Often,0,6.7,yes,Y,7.6,10.7,0.84,5.8,3.3,6.5,0.47,0.26,01.Bad
836,125.0,0.9943,Sometimes,0,4.9,yes,Y,7.2,9.8,0.96,9.4,2.9,5.9,0.49,0.16,01.Bad
837,145.0,0.9912,Very Often,0,0.1,yes,Y,6.1,11.1,0.74,2.1,5.3,1.3,0.41,0.31,03.Excellent
838,166.0,0.9914,Often,0,3.7,yes,Y,7.4,11.43,1.28,3.2,3.0,1.4,0.42,0.3,02.Good
839,103.0,0.9911,Sometimes,0,3.4,yes,Y,6.9,11.1,0.6,6.4,2.6,2.3,0.42,0.26,02.Good
840,152.0,0.9952,Very Often,0,3.8,no,Y,6.9,9.3,1.28,3.4,4.4,4.6,0.37,0.22,02.Good
841,150.0,0.9907,Very Often,0,3.6,yes,Y,6.4,11.2,0.86,3.0,3.3,1.2,0.73,0.44,03.Excellent
842,32.0,0.9965,Regular,0,2.3,yes,N,6.7,11.0,1.34,20.8,6.2,2.3,0.57,0.08,01.Bad
843,42.0,0.9953,Regular,0,2.1,no,N,9.3,10.8,0.76,7.4,4.0,1.6,0.81,0.44,03.Excellent
844,149.0,0.998,Often,0,9.0,yes,Y,7.0,9.2,0.88,3.2,1.5,14.3,0.46,0.25,02.Good
845,156.0,0.9928,Often,0,8.8,yes,Y,7.1,10.6,1.38,4.2,5.4,1.2,0.43,0.4,02.Good
846,102.0,0.9894,Regular,0,7.4,yes,Y,5.4,13.4,0.66,9.0,3.9,6.4,0.27,0.27,03.Excellent
847,74.0,0.9885,Regular,0,5.2,no,Y,5.8,12.7,0.72,3.6,2.9,1.2,0.49,0.37,03.Excellent
848,162.0,0.9944,Sometimes,0,8.4,yes,Y,7.0,9.4,1.38,7.0,3.6,1.8,0.47,0.31,01.Bad
849,102.0,0.993,Sometimes,0,4.9,no,Y,6.9,11.6,0.6,7.8,2.2,4.3,0.87,0.22,01.Bad
850,47.0,0.9991,Sometimes,0,8.1,yes,N,8.9,10.5,1.74,8.0,5.1,5.6,0.77,0.32,03.Excellent
851,16.0,0.9936,Almost_never,0,3.4,no,N,6.6,11.9,1.64,19.2,6.0,1.8,0.44,0.0,02.Good
852,163.0,0.9957,Very Often,0,5.2,yes,Y,6.0,10.1,0.96,5.6,3.7,12.15,0.46,0.22,01.Bad
853,98.0,0.9927,Often,0,3.7,yes,Y,6.3,9.5,0.64,8.2,3.4,0.9,0.42,0.16,01.Bad
854,130.0,0.993,Often,0,6.7,no,Y,6.8,9.6,1.72,6.2,0.9,3.5,0.44,0.19,01.Bad
855,140.0,0.9914,Very Often,0,2.5,no,Y,6.4,10.7,0.7,2.1,3.5,1.1,0.55,0.29,03.Excellent
856,8.0,0.9947,Almost_never,0,2.0,no,N,10.3,11.8,0.94,5.4,3.4,1.4,0.51,0.56,02.Good
857,224.0,0.9968,Very Often,0,1.0,yes,Y,7.3,9.5,0.68,10.2,3.3,11.3,0.56,0.29,02.Good
858,95.0,0.9893,Regular,0,8.7,yes,Y,5.7,12.3,0.46,3.6,2.7,2.2,0.54,0.26,02.Good
859,111.0,0.9940000000000001,Regular,0,0.0,yes,Y,7.1,10.2,0.68,4.2,4.9,2.7,0.64,0.28,01.Bad
860,107.0,0.9933,Very Often,0,9.4,no,Y,6.8,10.7,0.98,3.8,3.1,7.6,0.44,0.32,03.Excellent
861,180.0,0.9966,Very Often,0,1.3,yes,Y,7.6,9.0,0.82,5.2,2.7,7.9,0.38,0.58,01.Bad
862,157.0,0.9962,Very Often,0,3.0,yes,Y,7.2,9.0,1.0,6.2,2.9,7.3,0.43,0.26,01.Bad
863,119.0,0.9956,Sometimes,0,8.3,no,Y,8.6,9.4,0.9,6.8,3.5,1.4,0.47,0.36,01.Bad
864,92.0,0.9911,Often,0,9.2,no,Y,6.3,12.2,1.26,5.4,5.1,1.2,0.42,0.49,02.Good
865,190.0,0.9932,Very Often,0,0.3,no,Y,7.9,11.2,0.52,5.1,2.5,2.0,0.39,0.26,02.Good
866,164.0,0.9952,Sometimes,0,2.0,no,Y,6.5,9.7,0.98,7.8,4.9,1.6,0.51,0.35,01.Bad
867,144.0,0.9923,Very Often,0,4.0,no,Y,7.3,10.2,0.74,4.2,3.0,1.0,0.52,0.33,02.Good
868,134.0,0.9968,Often,0,9.0,yes,N,8.0,9.4,2.36,14.9,4.0,2.0,0.66,0.56,01.Bad
869,134.0,0.9927,Often,0,1.8,yes,Y,6.8,10.6,0.62,5.0,3.8,4.7,0.38,0.34,02.Good
870,114.0,0.9941,Sometimes,0,8.7,yes,Y,7.4,10.5,0.94,4.2,3.1,8.1,0.35,0.3,02.Good
871,86.0,0.9968,Regular,0,5.2,yes,N,6.8,9.3,1.58,12.0,6.7,1.9,0.57,0.18,02.Good
872,105.0,0.9949,Regular,0,1.2,no,Y,6.7,9.0,1.2,10.8,4.3,5.4,0.37,0.28,01.Bad
873,231.0,0.9964,Often,0,5.2,yes,Y,7.3,10.0,1.08,3.8,5.0,6.3,0.54,0.24,02.Good
874,114.0,0.9931,Often,0,4.2,yes,Y,5.3,11.0,0.76,5.5,5.1,7.4,0.51,0.24,02.Good
875,196.0,0.9959,Very Often,0,9.7,no,Y,6.5,9.1,1.06,4.4,4.0,8.0,0.48,0.45,02.Good
876,81.0,0.9964,Often,0,9.3,no,N,8.9,9.5,6.74,11.8,2.5,2.0,1.61,0.5,02.Good
877,126.0,0.9924,Sometimes,0,2.8,yes,Y,7.6,12.0,0.72,6.6,3.4,6.3,0.39,0.35,03.Excellent
878,93.0,0.9897,Often,0,3.1,yes,Y,5.7,12.3,0.86,6.6,4.6,1.4,0.5,0.32,02.Good
879,51.0,0.9946,Often,0,1.8,no,N,8.5,11.8,1.32,7.4,5.1,1.8,0.72,0.32,02.Good
880,35.0,0.9972,Sometimes,0,7.2,yes,N,8.1,9.0,1.6,10.9,4.5,1.9,0.59,0.18,02.Good
881,99.0,0.9944,Regular,0,1.8,yes,Y,5.5,11.5,0.62,3.0,4.2,14.0,0.38,0.32,03.Excellent
882,143.0,0.9942,Regular,0,1.8,yes,Y,6.2,9.9,0.84,6.6,3.3,5.6,0.63,0.19,01.Bad
883,190.0,0.996,Very Often,0,9.8,yes,Y,6.9,9.4,0.9,6.0,3.9,7.2,0.48,0.21,01.Bad
884,133.0,0.9954,Often,0,2.4,yes,Y,6.5,9.8,0.76,5.6,3.0,9.9,0.44,0.34,01.Bad
885,205.0,0.9986,Very Often,0,0.8,yes,Y,7.2,9.0,1.1,5.0,3.1,14.4,0.38,0.28,03.Excellent
886,171.0,0.9981,Regular,0,5.6,no,Y,6.8,9.0,1.24,3.6,2.2,12.8,0.52,0.3,03.Excellent
887,156.0,0.9974,Very Often,0,2.5,no,Y,7.2,8.7,0.88,7.8,2.9,11.0,0.44,0.63,02.Good
888,178.0,0.9941,Very Often,0,3.0,yes,Y,7.4,10.6,0.86,5.2,5.4,2.4,0.68,0.31,02.Good
889,134.0,0.9915,Regular,0,2.3,yes,Y,5.9,12.2,0.62,8.7,4.0,6.4,0.46,0.16,02.Good
890,124.0,0.9994,Very Often,0,1.9,yes,N,6.6,9.9,2.44,14.7,5.8,7.9,0.53,0.02,01.Bad
891,92.0,0.9922,Often,0,4.7,no,Y,8.5,12.0,0.62,5.0,2.2,4.7,0.33,0.27,02.Good
892,81.0,0.9892,Very Often,0,3.1,no,Y,5.9,12.2,0.58,5.0,3.7,1.5,0.46,0.27,02.Good
893,86.0,0.9926,Sometimes,0,8.9,yes,N,5.1,12.9,0.88,11.7,6.5,1.7,0.94,0.0,03.Excellent
894,43.0,0.9976,Sometimes,0,2.5,yes,N,8.3,9.2,1.68,13.5,4.6,2.1,0.53,0.26,01.Bad
895,128.0,0.9938,Very Often,0,0.6,no,Y,7.0,10.8,0.76,4.0,3.8,5.9,0.48,0.49,02.Good
896,155.0,0.9945,Very Often,0,4.9,no,Y,5.9,10.5,0.82,3.0,6.2,5.8,0.46,0.31,02.Good
897,30.0,0.9967,Almost_never,0,6.9,yes,N,8.5,9.8,1.56,11.7,3.7,2.1,0.48,0.18,02.Good
898,79.0,0.9926,Often,0,8.4,yes,Y,6.6,10.2,0.82,4.6,5.2,0.9,0.54,0.32,03.Excellent
899,95.0,0.9935,Regular,0,2.1,no,Y,8.4,12.0,0.7,4.6,2.5,7.8,0.34,0.49,02.Good
900,45.0,0.996,Often,0,1.2,yes,N,8.2,10.3,1.62,8.6,4.1,1.6,0.54,0.29,01.Bad
901,133.0,0.9968,Often,0,4.0,yes,Y,6.6,9.1,0.68,11.2,3.7,8.9,0.51,0.22,01.Bad
902,175.0,0.9918,Often,0,2.1,yes,Y,6.3,11.6,0.86,5.2,5.1,2.2,0.43,0.29,02.Good
903,189.0,0.991,Often,0,3.9,yes,Y,7.8,12.1,0.52,4.0,2.8,1.6,0.74,0.24,03.Excellent
904,156.0,0.9967,Regular,0,3.2,yes,Y,6.7,9.0,0.7,3.2,1.2,12.5,0.36,0.32,02.Good
905,80.0,0.9904,Regular,0,7.5,no,Y,6.3,11.05,0.92,3.8,1.6,2.8,0.47,0.32,02.Good
906,186.0,0.9956,Very Often,0,5.5,no,Y,7.2,9.9,1.16,4.6,3.6,8.5,0.4,0.32,02.Good
907,165.0,0.9969,Very Often,0,5.7,yes,Y,5.9,9.5,0.88,4.2,4.1,12.1,0.39,0.24,01.Bad
908,44.0,0.9953,Often,0,3.3,yes,N,7.2,11.0,1.48,7.2,5.3,2.1,0.85,0.46,03.Excellent
909,167.0,0.9948,Regular,0,9.7,no,Y,9.4,10.6,0.54,8.4,2.8,6.5,0.43,0.32,01.Bad
910,179.0,0.9924,Very Often,0,9.5,no,Y,6.1,10.9,0.88,6.0,4.5,2.8,0.57,0.56,03.Excellent
911,79.0,0.9923,Regular,0,8.1,no,Y,8.1,11.8,0.58,5.6,4.0,1.9,0.52,0.39,02.Good
912,179.0,0.9953,Very Often,0,6.1,yes,Y,6.4,9.2,0.96,5.6,3.3,7.1,0.48,0.44,01.Bad
913,115.0,0.9918,Sometimes,0,3.3,yes,Y,6.8,11.7,0.72,5.6,4.3,1.4,0.72,0.39,01.Bad
914,75.0,0.9895,Sometimes,0,4.3,no,Y,6.6,12.8,1.9,8.8,2.9,3.0,0.63,0.32,02.Good
915,143.0,0.9959,Often,0,2.9,yes,Y,6.8,9.0,1.04,6.2,3.3,7.6,0.38,0.32,01.Bad
916,152.0,0.9914,Very Often,0,6.7,yes,Y,5.9,11.3,0.76,4.6,4.6,3.8,0.5,0.24,03.Excellent
917,12.0,0.996,Almost_never,0,3.1,no,N,6.7,9.95,1.56,15.2,6.4,1.8,0.63,0.02,01.Bad
918,50.0,10.015,Sometimes,0,7.4,yes,N,10.0,9.2,1.42,9.8,3.4,11.0,0.69,0.2,02.Good
919,114.0,0.992,Very Often,0,8.3,no,Y,7.9,12.4,0.6,8.2,3.5,4.5,0.54,0.37,03.Excellent
920,102.0,0.9967,Regular,0,1.9,no,N,7.3,9.3,2.16,14.6,4.2,1.9,0.59,0.24,01.Bad
921,9.0,0.9946,Almost_never,0,5.6,yes,N,10.2,12.1,1.04,6.8,3.7,2.1,0.69,0.48,03.Excellent
922,18.0,0.9944,Sometimes,0,5.0,yes,N,6.6,11.3,1.26,8.8,5.4,2.2,0.69,0.09,02.Good
923,156.0,0.9945,Often,0,5.5,no,Y,6.5,10.1,0.86,4.8,3.2,8.2,0.7,0.29,02.Good
924,44.0,0.9953,Sometimes,0,8.7,no,N,6.8,10.4,1.78,12.6,5.8,2.1,0.55,0.07,02.Good
925,133.0,0.9922,Very Often,0,5.9,no,Y,6.0,10.8,0.7,5.4,4.0,3.6,0.46,0.32,02.Good
926,86.0,0.9957,Regular,0,0.9,no,Y,7.3,10.0,1.04,4.6,2.5,9.3,0.56,0.34,01.Bad
927,67.0,0.9895,Very Often,0,7.8,yes,Y,6.0,11.5,0.66,4.0,3.3,1.1,0.38,0.26,02.Good
928,119.0,0.9962,Regular,0,7.6,no,Y,9.4,10.3,1.0,5.8,3.1,2.2,0.69,0.55,01.Bad
929,196.0,0.9984,Very Often,0,2.8,no,Y,6.8,9.3,0.98,5.4,3.3,16.1,0.5,0.26,01.Bad
930,152.0,0.9968,Often,0,8.7,yes,Y,6.9,9.4,0.86,8.2,3.7,10.1,0.52,0.33,01.Bad
931,203.0,0.9957,Very Often,0,5.7,yes,Y,6.2,9.2,0.9,5.6,4.2,7.5,0.46,0.45,02.Good
932,230.0,0.9956,Very Often,0,0.2,no,Y,8.1,9.8,0.8,6.8,3.3,7.5,0.55,0.28,02.Good
933,189.0,0.9936,Often,0,8.2,no,Y,6.9,9.9,1.06,6.0,4.4,1.3,0.54,0.29,01.Bad
934,130.0,0.9906,Very Often,0,1.1,yes,Y,6.5,12.7,0.54,7.4,4.3,3.9,0.39,0.33,03.Excellent
935,186.0,0.9988,Very Often,0,5.9,yes,Y,6.8,8.6,1.3,8.8,3.2,16.0,0.45,0.2,01.Bad
936,48.0,0.9966,Often,0,2.9,yes,N,6.4,9.7,0.94,7.2,5.8,2.2,0.77,0.21,02.Good
937,210.0,0.9972,Very Often,0,8.5,no,Y,7.0,9.5,1.12,8.8,2.6,12.1,0.5,0.24,01.Bad
938,115.0,0.9924,Very Often,0,9.1,yes,Y,7.0,12.2,0.62,6.4,5.1,6.4,0.58,0.31,03.Excellent
939,48.0,0.9974,Sometimes,0,8.7,no,N,8.9,9.7,1.54,14.9,3.7,2.5,0.47,0.18,02.Good
940,127.0,0.9974,Very Often,0,2.8,yes,Y,6.7,8.9,0.9,6.0,2.5,12.1,0.53,0.5,02.Good
941,104.0,0.9925,Very Often,0,2.2,yes,Y,6.0,11.0,0.78,3.4,1.5,7.3,0.57,0.3,02.Good
942,122.0,0.9926,Almost_never,0,3.0,yes,Y,6.9,10.4,0.74,3.8,1.6,4.0,0.59,0.6,01.Bad
943,120.0,0.9895,Regular,0,8.2,no,Y,6.0,12.7,0.84,6.2,4.7,2.3,0.41,0.27,03.Excellent
944,113.0,0.9901,Very Often,0,4.6,yes,Y,6.7,12.9,0.88,4.8,4.4,2.3,0.46,0.31,02.Good
945,114.0,0.9908,Very Often,0,7.6,no,Y,5.8,11.0,0.62,5.2,5.4,1.2,0.4,0.18,03.Excellent
946,68.0,0.9932,Sometimes,0,9.2,yes,Y,6.8,9.4,0.88,6.4,3.5,2.2,0.39,0.21,02.Good
947,122.0,0.9897,Very Often,0,3.9,yes,Y,6.1,12.0,0.78,4.2,3.7,1.5,0.43,0.38,02.Good
948,60.0,0.9908,Often,0,0.1,no,N,5.0,14.0,0.96,7.6,7.6,1.6,0.75,0.01,02.Good
949,59.0,0.9954,Very Often,0,8.8,no,N,6.5,11.5,1.9,12.2,6.9,2.2,0.7,0.0,02.Good
950,53.0,0.9998,Often,0,1.4,yes,N,10.4,9.9,2.1,12.8,4.0,2.8,0.67,0.24,01.Bad
951,131.0,0.9942,Often,0,4.6,yes,Y,7.5,10.9,0.9,7.6,4.7,5.0,0.44,0.33,02.Good
952,109.0,0.9915,Regular,0,0.8,no,Y,5.9,10.5,0.54,8.9,4.5,1.4,0.36,0.26,02.Good
953,344.0,0.9958,Very Often,0,4.5,yes,Y,9.1,9.5,1.24,6.6,2.9,1.7,0.7,0.38,01.Bad
954,107.0,0.9892,Very Often,0,8.3,no,Y,5.8,12.4,0.66,10.8,4.2,1.4,0.35,0.0,01.Bad
955,78.0,0.9924,Sometimes,0,1.1,yes,Y,7.4,11.5,0.56,5.0,1.7,7.25,0.37,0.28,03.Excellent
956,197.0,0.9967,Very Often,0,7.3,yes,Y,6.1,9.5,0.9,5.1,4.0,12.3,0.54,0.44,02.Good
957,40.0,0.9941,Sometimes,0,9.9,no,N,9.0,12.2,1.16,8.0,3.9,2.0,0.6,0.41,02.Good
958,42.0,0.998,Regular,0,0.5,no,N,12.0,10.5,1.46,10.0,1.6,1.4,0.68,0.59,03.Excellent
959,15.0,0.995,Sometimes,0,4.8,yes,N,6.8,10.4,1.56,13.0,4.9,2.1,0.62,0.02,02.Good
960,53.0,0.9981,Regular,0,1.9,no,N,7.8,9.2,1.76,9.2,5.5,1.9,0.74,0.26,02.Good
961,179.0,0.9998,Very Often,0,7.2,yes,Y,6.8,9.6,1.12,5.2,5.7,16.95,0.4,0.29,01.Bad
962,110.0,0.9916,Often,0,6.6,yes,Y,6.8,12.5,0.6,5.6,2.8,7.6,0.59,0.43,03.Excellent
963,110.0,0.9965,Often,0,7.2,no,Y,7.6,9.2,0.82,3.6,3.7,7.1,0.42,0.28,02.Good
964,187.0,0.9932,Very Often,0,4.6,no,Y,6.0,10.8,0.76,7.8,5.3,2.7,0.5,0.26,02.Good
965,158.0,0.9932,Very Often,0,5.1,yes,Y,5.8,9.3,1.08,4.8,3.8,1.5,0.52,0.39,02.Good
966,124.0,0.9942,Often,0,2.3,no,Y,6.6,10.1,0.96,5.0,5.0,1.7,0.6,0.24,02.Good
967,16.0,0.9988,Almost_never,0,8.0,yes,N,11.3,9.3,1.76,7.4,2.9,2.3,0.8,0.41,01.Bad
968,128.0,0.9985,Very Often,0,6.1,no,Y,5.0,10.2,0.78,8.8,5.0,18.6,0.57,0.04,02.Good
969,221.0,0.9984,Very Often,0,4.2,yes,Y,7.6,9.2,0.92,7.2,2.2,11.3,0.43,0.49,01.Bad
970,175.0,0.9944,Often,0,9.4,yes,Y,7.6,9.8,1.08,6.0,3.6,2.2,0.53,0.4,01.Bad
971,8.0,0.9953,Almost_never,0,9.7,yes,N,9.9,11.4,1.46,6.4,3.3,2.0,0.73,0.56,02.Good
972,95.0,0.9894,Often,0,5.0,yes,Y,6.4,12.6,0.74,5.8,1.4,3.2,0.66,0.24,03.Excellent
973,130.0,0.9928,Regular,0,4.6,yes,Y,6.7,10.6,0.76,6.2,5.0,2.1,0.63,0.3,02.Good
974,75.0,0.9936,Regular,0,3.8,no,Y,7.5,10.7,1.2,3.4,6.4,1.5,0.88,0.37,01.Bad
975,174.0,0.9983,Very Often,0,9.9,no,Y,7.3,9.0,1.0,4.8,2.4,15.4,0.42,0.34,02.Good
976,140.0,0.99,Often,0,5.3,no,Y,7.2,12.7,0.9,4.4,2.6,1.0,0.34,0.49,02.Good
977,161.0,0.9921,Very Often,0,6.5,yes,Y,5.5,10.4,0.88,4.6,3.6,2.2,0.43,0.19,02.Good
978,96.0,0.9962,Regular,0,8.2,yes,N,7.7,9.5,1.76,13.4,4.7,2.1,0.48,0.23,01.Bad
979,144.0,0.9922,Very Often,0,8.4,no,Y,6.6,10.0,0.96,7.4,3.5,1.4,0.38,0.07,01.Bad
980,100.0,0.992,Often,0,7.2,yes,Y,7.4,10.8,1.0,5.0,3.6,2.05,0.44,0.36,02.Good
